,borough,ZIPCODE,CUISINE DESCRIPTION,INSPECTION DATE,VIOLATION CODE,CRITICAL FLAG,score,GRADE DATE,Latitude,Longitude,Community Board,Council District,Census Tract,BIN,BBL,NTA
20281,less wealthy,11102,Mexican,6/6/2019,02G,Y,1,6/6/2019,40.76877758,-73.93157952,401,22,7900,4005919,4005340027,QN71
20282,less wealthy,11209,Turkish,3/26/2019,10F,N,1,3/26/2019,40.63145853,-74.02183981,310,43,13000,3147421,3059090047,BK31
20283,less wealthy,11373,Pizza,4/15/2019,06D,Y,1,4/15/2019,40.73433344,-73.87332612,404,25,47500,4064868,4028570022,QN29
20284,wealthier,10013,"Ice Cream, Gelato, Yogurt, Ices",4/8/2019,10F,N,1,4/8/2019,40.71638896,-74.01093388,101,1,2100,1066317,1001407501,MN24
20285,less wealthy,10452,Caribbean,11/8/2019,02B,Y,1,11/8/2019,40.83411435,-73.92003839,204,16,19700,2002959,2024790024,BX63
20286,less wealthy,11226,Pizza,3/11/2019,06C,Y,1,3/11/2019,40.63500356,-73.96274928,314,40,52000,3121186,3052360022,BK42
20287,wealthier,10036,American,5/24/2019,04L,Y,1,5/24/2019,40.76367619,-73.99622041,104,3,12900,1083796,1010750001,MN15
20288,less wealthy,11375,Asian,11/7/2019,10F,N,1,11/7/2019,40.72661966,-73.85188459999999,406,29,71303,4051261,4021350006,QN17
20289,less wealthy,11215,American,8/2/2019,04H,Y,1,8/2/2019,40.66157066,-73.99317332,307,38,14500,3017371,3008910005,BK32
20290,wealthier,10314,Asian,9/5/2019,10F,N,1,9/5/2019,40.61309299,-74.12238736,501,50,14700,5106748,5003500012,SI07
20291,wealthier,10010,Mediterranean,4/4/2019,06F,Y,1,4/4/2019,40.74178936,-73.99359811,105,3,5800,1015519,1008230002,MN13
20292,wealthier,10028,Irish,4/2/2019,10F,N,1,4/2/2019,40.77433896,-73.94826514,108,5,13600,1051210,1015800052,MN32
20293,less wealthy,11220,Mexican,12/9/2019,10F,N,0,12/9/2019,40.63591231,-74.02659001,310,43,6800,3145156,3058620055,BK31
20294,less wealthy,10454,Mexican,11/6/2019,02B,Y,1,11/6/2019,40.8085234,-73.92153949,201,8,2500,2091016,2022820018,BX39
20295,wealthier,10003,Japanese,11/4/2019,04M,Y,1,11/4/2019,40.73792429,-73.98801611,105,2,5000,1017907,1008750003,MN21
20296,wealthier,10018,American,7/30/2019,02G,Y,1,7/30/2019,40.7532676,-73.98895177,105,3,10900,1015263,1008130064,MN17
20297,less wealthy,11354,Chinese,11/4/2019,04L,Y,1,11/4/2019,40.76332501,-73.82797727,407,20,86900,4112381,4049770158,QN22
20298,less wealthy,11220,Chinese,4/2/2019,06D,Y,1,4/2/2019,40.63597543,-74.00903629,312,38,10400,3140845,3057070010,BK34
20299,less wealthy,11203,Caribbean,10/21/2019,04N,Y,1,10/21/2019,40.64227383,-73.9271191,317,45,84600,3105867,3047730041,BK96
20300,less wealthy,11201,Pizza,12/3/2019,02G,Y,1,12/3/2019,40.70245957,-73.99316911,302,33,2100,3000072,3000350001,BK38
20301,wealthier,10035,Caribbean,8/21/2019,02G,Y,1,8/21/2019,40.80550163,-73.94008087,111,9,19800,1054037,1017500026,MN34
20302,less wealthy,11220,Chinese,3/25/2019,04A,Y,1,3/25/2019,40.64827493,-74.0070019,307,38,9600,3011239,3007390001,BK34
20303,less wealthy,11203,Creole,9/26/2019,02B,Y,1,9/26/2019,40.65491854,-73.93073448,317,41,86800,3327582,3046550003,BK96
20304,less wealthy,11426,Delicatessen,12/28/2019,04A,Y,1,12/28/2019,40.72737511,-73.73136633,413,23,162100,4167433,4079840044,QN43
20305,less wealthy,10452,Pizza,3/14/2019,04H,Y,1,3/14/2019,40.83910874,-73.91477395,204,14,22300,2007996,2028330001,BX63
20306,wealthier,10023,American,1/10/2020,06E,Y,1,1/10/2020,40.779221299999996,-73.98306912,107,6,15900,1030513,1011640016,MN14
20307,less wealthy,11223,Café/Coffee/Tea,6/5/2019,10H,N,1,6/5/2019,40.60543887,-73.98352751,311,47,42800,3176520,3066460010,BK29
20308,wealthier,10310,Other,3/26/2019,10F,N,1,3/26/2019,40.63052185,-74.1064415,501,49,12100,5007360,5002750054,SI35
20309,less wealthy,11220,Chinese,6/21/2019,06F,Y,1,6/21/2019,40.6336641,-74.01144268,310,38,12000,3141676,3057350001,BK34
20310,less wealthy,11354,Asian,9/5/2019,10B,N,1,9/5/2019,40.75979164,-73.82924261,407,20,87100,4112492,4049800011,QN22
20311,less wealthy,11416,Other,6/24/2019,04A,Y,1,6/24/2019,40.68284486,-73.8510051,409,32,3800,4188417,4090630036,QN53
20312,wealthier,10022,Hawaiian,2/26/2019,10F,N,1,2/26/2019,40.7592369,-73.97036815,105,4,10000,1071461,1013097502,MN19
20313,less wealthy,11379,Japanese,4/18/2019,02G,Y,1,4/18/2019,40.724835,-73.87953886,405,30,67100,4067444,4029370006,QN21
20314,wealthier,10029,American,5/23/2019,02A,Y,1,5/23/2019,40.791278000000005,-73.94489691,111,8,17200,1052003,1016330038,MN33
20315,wealthier,10022,Italian,10/31/2019,09A,N,1,10/31/2019,40.75691801,-73.97206567,105,4,10000,1036459,1013050060,MN19
20316,less wealthy,11238,Indian,12/2/2019,10B,N,1,12/2/2019,40.67731894,-73.9689698,308,35,20500,3028861,3011590107,BK64
20317,less wealthy,11105,Bakery,4/24/2019,10D,N,1,4/24/2019,40.77419145,-73.91308099,401,22,11500,4017503,4008420071,QN72
20318,wealthier,10026,Chicken,4/18/2019,09C,N,1,4/18/2019,40.7973924,-73.94885754,110,9,18600,1051399,1015940040,MN11
20319,less wealthy,11215,French,10/5/2019,06C,Y,1,10/5/2019,40.67184356,-73.98484487,306,39,13700,3021348,3009870039,BK37
20320,wealthier,10032,Café/Coffee/Tea,2/28/2019,04L,Y,1,2/28/2019,40.84128766,-73.94024729,112,10,25100,1063384,1021380108,MN36
20321,less wealthy,11211,American,4/18/2019,02G,Y,1,4/18/2019,40.71750665,-73.94994358,301,33,51500,3068136,3027360025,BK73
20322,less wealthy,11222,Asian,9/4/2019,06C,Y,1,9/4/2019,40.73278325,-73.95467689,301,33,57500,3064355,3025330065,BK76
20323,wealthier,10021,American,9/10/2019,04N,Y,1,9/10/2019,40.7715527,-73.96138732,108,4,12800,1043058,1014080056,MN40
20324,less wealthy,11692,Café/Coffee/Tea,4/4/2019,10H,N,1,4/4/2019,40.58961617,-73.79779717,414,31,95400,4000000,4159390103,QN12
20325,wealthier,10033,Spanish,12/17/2019,04L,Y,1,12/17/2019,40.85145515,-73.93215203,112,10,26900,1063763,1021570008,MN35
20326,wealthier,10014,American,8/29/2019,04L,Y,0,8/29/2019,40.73310231,-74.00339898,102,3,7300,1010204,1005910061,MN23
20327,less wealthy,11223,French,2/20/2019,10F,N,1,2/20/2019,40.59651288,-73.96106403,315,47,39200,3398100,3071360037,BK25
20328,wealthier,10307,"Ice Cream, Gelato, Yogurt, Ices",4/23/2019,06C,Y,1,4/23/2019,40.51812114,-74.234492,503,51,24800,5141719,5080080134,SI11
20329,wealthier,10004,Hamburgers,8/8/2019,04H,Y,1,8/8/2019,40.70394698,-74.01029705,101,1,900,1000836,1000290022,MN25
20330,less wealthy,10475,American,5/9/2019,10F,N,1,5/9/2019,40.8901251,-73.81973789,212,13,45600,2082985,2056530067,BX03
20331,wealthier,10027,American,9/3/2019,10B,N,1,9/3/2019,40.81839165,-73.96077113,109,7,21900,1076686,1020040008,MN06
20332,less wealthy,11366,Chinese,3/12/2019,10F,N,1,3/12/2019,40.72645636,-73.78955121,408,24,133900,4154679,4071910042,QN41
20333,less wealthy,11418,Asian,5/25/2019,06C,Y,1,5/25/2019,40.700807700000006,-73.82636841,409,29,14201,4196067,4093330002,QN54
20334,less wealthy,11366,Thai,11/2/2019,08C,N,0,11/2/2019,40.72645909,-73.78954398,408,24,133900,4154679,4071910042,QN41
20335,less wealthy,11354,Korean,10/28/2019,10F,N,1,10/28/2019,40.76612519,-73.81422651,407,20,115700,4536336,4050080026,QN51
20336,less wealthy,11211,Pizza,7/2/2019,10H,N,1,7/2/2019,40.70849885,-73.95810201,301,34,52500,3335972,3024600027,BK73
20337,wealthier,10029,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",10/30/2019,10F,N,1,10/30/2019,40.79827288,-73.94186079,111,8,18200,1052262,1016430052,MN34
20338,less wealthy,11414,Donuts,4/17/2019,06C,Y,1,4/17/2019,40.67190865,-73.85667496,410,32,6202,4541244,4113590001,QN57
20339,less wealthy,11373,Hamburgers,3/25/2019,10F,N,1,3/25/2019,40.73024733,-73.88729729,405,30,49900,4058131,4024920079,QN29
20340,less wealthy,11213,Vegetarian,10/30/2019,08A,N,0,10/30/2019,40.66729781,-73.93125506,309,41,34900,3037790,3014030004,BK61
20341,less wealthy,11222,"Ice Cream, Gelato, Yogurt, Ices",4/1/2019,10F,N,1,4/1/2019,40.72342739,-73.95058129,301,33,56900,3066766,3026800052,BK76
20342,wealthier,10024,"Ice Cream, Gelato, Yogurt, Ices",5/14/2019,06D,Y,1,5/14/2019,40.784803100000005,-73.97712748,107,6,16700,1032684,1012290033,MN12
20343,wealthier,10028,"Ice Cream, Gelato, Yogurt, Ices",4/24/2019,10H,N,1,4/24/2019,40.77680285,-73.95253459999999,108,5,14601,1048739,1015300024,MN32
20344,wealthier,10012,"Ice Cream, Gelato, Yogurt, Ices",11/6/2019,06D,Y,1,11/6/2019,40.72647375,-73.99901144,102,1,4900,1086553,1005147505,MN24
20345,wealthier,10012,"Ice Cream, Gelato, Yogurt, Ices",5/1/2019,04H,Y,1,5/1/2019,40.721876200000004,-73.99607849,102,1,4300,1075962,1004947502,MN24
20346,wealthier,10014,American,9/30/2019,06F,Y,1,9/30/2019,40.74041708,-74.00409582,104,3,8300,1078483,1007380008,MN13
20347,less wealthy,11221,Spanish,4/9/2019,10F,N,1,4/9/2019,40.69260987,-73.94061183,303,36,28100,3049577,3017770042,BK35
20348,less wealthy,10454,Spanish,10/16/2019,08A,N,0,10/16/2019,40.80851361,-73.92329511,201,8,2500,2000233,2022820003,BX39
20349,less wealthy,10465,Chicken,3/4/2019,08A,N,1,3/4/2019,40.82007916,-73.81784005,210,13,13000,2077283,2054450033,BX52
20350,less wealthy,10451,Sandwiches,3/26/2019,04A,Y,1,3/26/2019,40.82702892,-73.92636673,204,8,6300,2002980,2024830034,BX63
20351,less wealthy,11231,American,10/16/2019,04C,Y,1,10/16/2019,40.67792908,-74.01220381,306,38,5300,3008541,3005560001,BK33
20352,less wealthy,11354,Mexican,11/12/2019,10F,N,1,11/12/2019,40.76851793,-73.83344408,407,20,86900,4100769,4044060032,QN22
20353,wealthier,10036,Pizza,5/2/2019,10D,N,1,5/2/2019,40.76204269,-73.98998633,104,3,12700,1025120,1010380062,MN15
20354,less wealthy,11358,Café/Coffee/Tea,4/15/2019,06C,Y,1,4/15/2019,40.76881228,-73.79181764,411,19,113900,4111816,4049400001,QN48
20355,less wealthy,11358,Other,2/25/2019,02B,Y,1,2/25/2019,40.75792734,-73.79531341,407,19,117500,4438197,4053500001,QN51
20356,less wealthy,11235,American,4/16/2019,10F,N,1,4/16/2019,40.58654543,-73.9661679,313,48,37000,3337274,3072390001,BK19
20357,less wealthy,11355,Café/Coffee/Tea,4/17/2019,10F,N,1,4/17/2019,40.7544181,-73.82788125,407,20,85300,4573539,4051357502,QN22
20358,wealthier,10001,Café/Coffee/Tea,10/4/2019,06D,Y,1,10/4/2019,40.75398451,-73.99983036,104,3,9900,1088961,1007027501,MN13
20359,less wealthy,11355,Café/Coffee/Tea,10/1/2019,04H,Y,1,10/1/2019,40.74307595,-73.8255469,407,20,80301,4139702,4063820036,QN62
20360,less wealthy,11432,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",10/10/2019,02H,Y,1,10/10/2019,40.70800296,-73.80172167,412,24,44602,4458571,4097640056,QN61
20361,wealthier,10016,Australian,10/9/2019,08A,N,0,10/9/2019,40.74496471,-73.97263369,106,4,8601,1089237,1009670001,MN19
20362,less wealthy,11249,"Ice Cream, Gelato, Yogurt, Ices",12/23/2019,05E,Y,1,12/23/2019,40.71833187,-73.96171769,301,33,55500,3424696,3023410009,BK73
20363,less wealthy,11206,American,9/14/2019,08C,N,1,9/14/2019,40.69371592,-73.94596593,303,36,26100,3049146,3017680003,BK75
20364,less wealthy,11201,"Ice Cream, Gelato, Yogurt, Ices",10/7/2019,10F,N,1,10/7/2019,40.68655612,-73.99002295,302,33,4300,3001237,3001940001,BK38
20365,wealthier,10307,Chinese,4/23/2019,08C,N,1,4/23/2019,40.51230357,-74.23911436,503,51,24401,5107850,5078540035,SI11
20366,wealthier,10038,"Ice Cream, Gelato, Yogurt, Ices",11/26/2019,10B,N,0,11/26/2019,40.70747994,-74.00222904,101,1,1501,1086561,1000977503,MN25
20367,less wealthy,10454,Mexican,11/6/2019,04A,Y,0,11/6/2019,40.80709926,-73.91815285,201,8,3900,2000068,2022660036,BX39
20368,less wealthy,11214,Pizza/Italian,10/23/2019,02B,Y,1,10/23/2019,40.61229653,-74.00092564,311,43,27600,3162719,3062720010,BK28
20369,wealthier,10027,Mediterranean,1/2/2020,10F,N,1,1/2/2020,40.80880099,-73.95215406,110,9,22200,1058592,1019280061,MN11
20370,less wealthy,11216,Bakery,4/17/2019,10F,N,1,4/17/2019,40.68793392,-73.95522313,303,36,23300,3398075,3019547501,BK75
20371,wealthier,10001,Korean,3/29/2019,10F,N,1,3/29/2019,40.75398451,-73.99983036,104,3,9900,1088961,1007027501,MN13
20372,wealthier,10018,Chicken,3/21/2019,06C,Y,1,3/21/2019,40.751782399999996,-73.98632085,105,4,8400,1080732,1008390001,MN17
20373,less wealthy,10467,Pizza,9/30/2019,04H,Y,0,9/30/2019,40.88125348,-73.88289962,207,11,42100,2017769,2033270084,BX43
20374,less wealthy,10472,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",4/10/2019,08A,N,1,4/10/2019,40.82877916,-73.87716741,209,18,5400,2090512,2037750007,BX08
20375,less wealthy,11422,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",3/11/2019,10B,N,1,3/11/2019,40.66478303,-73.73490314,413,31,65400,4289377,4136140045,QN05
20376,less wealthy,11354,Chinese,10/16/2019,10F,N,1,10/16/2019,40.75977791,-73.82923543,407,20,85300,4113546,4050190005,QN22
20377,less wealthy,11206,Chicken,8/24/2019,06F,Y,1,8/24/2019,40.70742699,-73.94225774,301,34,49300,3327948,3030530029,BK78
20378,less wealthy,11215,Japanese,7/10/2019,04L,Y,1,7/10/2019,40.673674,-73.98255887,306,39,13500,3020779,3009690042,BK37
20379,less wealthy,11432,Caribbean,3/28/2019,09C,N,1,3/28/2019,40.70435618,-73.79759567,412,27,44601,4215623,4101020004,QN61
20380,less wealthy,11216,American,11/15/2019,06A,Y,1,11/15/2019,40.67998479,-73.94234649,303,36,27100,3425166,3018630026,BK61
20381,less wealthy,11218,American,6/19/2019,04C,Y,1,6/19/2019,40.64013208,-73.96684686,314,40,152200,3118320,3051430084,BK42
20382,wealthier,10128,Italian,3/21/2019,10F,N,1,3/21/2019,40.78345071,-73.95270678,108,4,15801,1048343,1015210017,MN40
20383,less wealthy,11375,Indian,12/26/2019,09C,N,0,12/26/2019,40.72134268,-73.8549845,406,29,71100,4075866,4031900001,QN17
20384,less wealthy,11355,Pizza,4/9/2019,10F,N,1,4/9/2019,40.75403737,-73.82298428,407,20,85900,4117146,4051860001,QN22
20385,less wealthy,10462,Chinese,5/16/2019,02H,Y,1,5/16/2019,40.83275033,-73.85122101,209,18,9200,2026864,2038220001,BX59
20386,wealthier,10009,Pizza,9/30/2019,06D,Y,1,9/30/2019,40.72373078,-73.98520823,103,2,3200,1084788,1003990001,MN22
20387,wealthier,10018,Bakery,12/3/2019,10F,N,1,12/3/2019,40.75245795,-73.98954383,105,3,10900,1015235,1008127501,MN17
20388,less wealthy,11354,Chinese,8/21/2019,10F,N,1,8/21/2019,40.75991309,-73.83155613,407,20,87100,4311716,4049760146,QN22
20389,less wealthy,11226,Caribbean,12/12/2019,02B,Y,1,12/12/2019,40.650805600000005,-73.94929828,317,40,82400,3109237,3048840009,BK95
20390,less wealthy,11432,Creole,9/5/2019,08A,N,1,9/5/2019,40.707372799999995,-73.79611127,412,24,44601,4209595,4097940048,QN61
20391,wealthier,10012,American,9/24/2019,04H,Y,1,9/24/2019,40.72765398,-74.00247506,102,3,3700,1008140,1005200083,MN24
20392,less wealthy,11238,Café/Coffee/Tea,4/29/2019,10H,N,1,4/29/2019,40.67974508,-73.96812141,308,35,16300,3027879,3011370053,BK64
20393,wealthier,10016,"Juice, Smoothies, Fruit Salads",8/9/2019,08A,N,1,8/9/2019,40.74190076,-73.9826095,106,2,6800,1018177,1008830044,MN21
20394,less wealthy,11368,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",11/25/2019,06D,Y,1,11/25/2019,40.75282548,-73.86420973,403,21,40500,4538729,4017690091,QN26
20395,less wealthy,11207,American,10/22/2019,10F,N,1,10/22/2019,40.683722700000004,-73.90798570000001,304,37,40300,3080229,3034510001,BK78
20396,less wealthy,11101,American,11/25/2019,10F,N,1,11/25/2019,40.74885513,-73.93960508,402,26,1900,4534902,4004327501,QN31
20397,less wealthy,11211,Middle Eastern,12/18/2019,10F,N,1,12/18/2019,40.71169007,-73.94899208,301,34,51300,3069317,3027790024,BK73
20398,wealthier,10310,American,12/10/2019,06A,Y,0,12/10/2019,40.634683100000004,-74.10627162,501,49,6700,5003447,5001340049,SI35
20399,wealthier,10306,Pizza/Italian,9/4/2019,04N,Y,1,9/4/2019,40.57329561,-74.11508977,502,50,13400,5057410,5042100046,SI45
20400,wealthier,10027,Spanish,8/1/2019,08A,N,0,8/1/2019,40.81769448,-73.95341215,109,7,21900,1059738,1019870029,MN06
20401,wealthier,10305,Pizza,5/20/2019,10F,N,1,5/20/2019,40.58295271,-74.09625987,502,50,11201,5053087,5036580009,SI36
20402,wealthier,10306,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",4/9/2019,10J,N,1,4/9/2019,40.58794513,-74.10297101,502,50,18100,5022930,5008870017,SI24
20403,wealthier,10003,American,7/30/2019,10B,N,0,7/30/2019,40.72672871,-73.99166212,103,2,3800,1079833,1004590005,MN22
20404,less wealthy,10459,"Juice, Smoothies, Fruit Salads",10/8/2019,10F,N,1,10/8/2019,40.82677912,-73.89167876,202,17,12701,2006031,2027440022,BX27
20405,less wealthy,11215,Chinese,9/4/2019,08A,N,0,9/4/2019,40.6647903,-73.99352623,307,38,14300,3008951,3006300033,BK37
20406,less wealthy,11373,Asian,3/19/2019,08A,N,1,3/19/2019,40.73469147,-73.87442598,404,25,47500,4064743,4028550012,QN29
20407,wealthier,10304,Spanish,6/25/2019,04N,Y,1,6/25/2019,40.62656016,-74.07675795,501,49,2700,5013733,5005240010,SI37
20408,wealthier,10027,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",12/6/2019,10F,N,1,12/6/2019,40.81369368,-73.95604496,109,7,21900,1059700,1019820024,MN06
20409,wealthier,10040,Mexican,4/9/2019,06C,Y,1,4/9/2019,40.86437115,-73.92653491,112,10,28700,1064230,1021750061,MN35
20410,less wealthy,11211,Spanish,11/18/2019,06C,Y,1,11/18/2019,40.71068201,-73.95375415,301,34,51300,3063037,3024110027,BK73
20411,wealthier,10036,Italian,8/15/2019,08A,N,0,8/15/2019,40.75982231,-73.99162547,104,3,12100,1026414,1010540029,MN15
20412,less wealthy,11385,Bagels/Pretzels,1/8/2020,02G,Y,1,1/8/2020,40.70187724,-73.88170477,405,30,62500,4089698,4036850054,QN19
20413,less wealthy,11214,Italian,7/29/2019,10F,N,1,7/29/2019,40.59453775,-73.99822844,311,43,29400,3345607,3064910011,BK28
20414,less wealthy,11232,Other,4/2/2019,10H,N,1,4/2/2019,40.65584522,-74.00280756,307,38,8400,3010178,3006850007,BK32
20415,wealthier,10016,American,7/3/2019,10F,N,1,7/3/2019,40.74244726,-73.98469883,105,2,6800,1018161,1008820089,MN21
20416,less wealthy,11103,American,10/16/2019,08B,N,0,10/16/2019,40.76755105,-73.91199943,401,22,14300,4011388,4006840032,QN70
20417,wealthier,10023,Mediterranean,7/11/2019,06C,Y,1,7/11/2019,40.77889661,-73.97826329,107,6,15700,1030021,1011450037,MN14
20418,less wealthy,11228,Chinese,9/17/2019,08A,N,0,9/17/2019,40.62245486,-74.00516923,310,43,19600,3157655,3061780007,BK30
20419,less wealthy,11221,Chinese,3/6/2019,06E,Y,1,3/6/2019,40.69611117,-73.93372798,303,36,28700,3042985,3015900014,BK35
20420,less wealthy,11229,American,10/28/2019,06E,Y,0,10/28/2019,40.60868742,-73.95731133,315,48,55200,3182457,3067790050,BK44
20421,less wealthy,10454,American,3/19/2019,10F,N,1,3/19/2019,40.80369162,-73.9200498,201,8,1900,2000005,2022600018,BX39
20422,less wealthy,11220,Chinese,11/4/2019,04N,Y,1,11/4/2019,40.63984582,-74.00503727,307,38,10600,3014105,3008100046,BK34
20423,less wealthy,11417,Spanish,10/3/2019,10F,N,1,10/3/2019,40.67341171,-73.84326825,410,32,8800,4248382,4115120001,QN56
20424,wealthier,10001,Café/Coffee/Tea,4/19/2019,10H,N,1,4/19/2019,40.75398451,-73.99983036,104,3,9900,1088961,1007027501,MN13
20425,less wealthy,11355,Chinese,3/25/2019,06A,Y,1,3/25/2019,40.75767099,-73.82269304,407,20,85700,4117064,4051830008,QN22
20426,less wealthy,11354,Café/Coffee/Tea,5/20/2019,06C,Y,1,5/20/2019,40.75990078,-73.82880556,407,20,87100,4438112,4049800070,QN22
20427,wealthier,10001,Barbecue,3/28/2019,06D,Y,1,3/28/2019,40.750133500000004,-73.99494353,105,3,10100,1080565,1007800073,MN17
20428,wealthier,10001,"Juice, Smoothies, Fruit Salads",11/18/2019,08A,N,1,11/18/2019,40.74757509,-73.99032415,105,3,10100,1015161,1008060026,MN17
20429,wealthier,10001,Sandwiches,3/29/2019,06D,Y,1,3/29/2019,40.74455603,-73.99278585,104,3,9100,1014987,1008000055,MN13
20430,less wealthy,11211,Café/Coffee/Tea,3/6/2019,10F,N,1,3/6/2019,40.71370762,-73.94932239,301,34,51300,3338151,3027610034,BK73
20431,less wealthy,11201,Mediterranean,5/2/2019,10F,N,1,5/2/2019,40.69339325,-73.98891485,302,33,1100,3392969,3001407503,BK38
20432,wealthier,10018,Bakery,1/7/2020,05D,Y,0,1/7/2020,40.75494486,-73.99146727,104,3,11500,1013644,1007620033,MN15
20433,less wealthy,11357,"Ice Cream, Gelato, Yogurt, Ices",4/17/2019,06A,Y,1,4/17/2019,40.78319093,-73.80849501,407,19,102900,4106740,4047030042,QN49
20434,less wealthy,11433,Delicatessen,10/23/2019,06C,Y,0,10/23/2019,40.70383756,-73.7976802,412,27,44601,4215623,4101020004,QN61
20435,wealthier,10306,"Juice, Smoothies, Fruit Salads",4/11/2019,10B,N,1,4/11/2019,40.57122992,-74.11116996,502,50,12200,5052863,5036490023,SI45
20436,wealthier,10001,Steak,9/18/2019,04N,Y,1,9/18/2019,40.74707835,-73.99105685,105,3,9500,1015143,1008050022,MN17
20437,less wealthy,11385,Café/Coffee/Tea,10/16/2019,10F,N,1,10/16/2019,40.70269418,-73.90748334,405,34,54900,4082638,4034580007,QN20
20438,less wealthy,11215,Café/Coffee/Tea,9/11/2019,06D,Y,1,9/11/2019,40.67247902,-73.97690659,306,39,15700,3342113,3010690002,BK37
20439,wealthier,10018,American,5/29/2019,10J,N,1,5/29/2019,40.75436046,-73.99557486,104,3,11100,1082252,1007590001,MN13
20440,less wealthy,11103,Asian,3/20/2019,10F,N,1,3/20/2019,40.76306434,-73.91326884,401,22,14900,4011927,4006960037,QN70
20441,wealthier,10036,Chinese,9/26/2019,02G,Y,1,9/26/2019,40.75628007,-73.97965676,105,4,9600,1034254,1012610042,MN17
20442,wealthier,10014,Pizza,3/25/2019,04L,Y,1,3/25/2019,40.73223496,-74.00353244,102,3,6700,1010157,1005900054,MN23
20443,less wealthy,11106,Korean,4/30/2019,10F,N,1,4/30/2019,40.76329424,-73.92820631,401,22,5300,4311538,4005800029,QN70
20444,less wealthy,11357,Italian,3/21/2019,10I,N,1,3/21/2019,40.789066399999996,-73.81284412,407,19,98100,4102710,4045180044,QN49
20445,wealthier,10017,Middle Eastern,7/18/2019,06C,Y,1,7/18/2019,40.75259133,-73.98087784,105,4,8200,1035327,1012750066,MN20
20446,less wealthy,11238,"Ice Cream, Gelato, Yogurt, Ices",4/29/2019,06F,Y,1,4/29/2019,40.68030222,-73.96792285,308,35,16300,3418187,3011297501,BK64
20447,wealthier,10024,Mediterranean,11/20/2019,04L,Y,0,11/20/2019,40.78053488,-73.97648984,107,6,16100,1028823,1011290064,MN12
20448,less wealthy,11217,Pizza/Italian,4/18/2019,06C,Y,1,4/18/2019,40.67749426,-73.97973136,306,39,13100,3019561,3009490046,BK37
20449,less wealthy,11426,Sandwiches,4/2/2019,10F,N,1,4/2/2019,40.73597505,-73.7145451,413,23,157101,4175612,4086070185,QN43
20450,wealthier,10314,Pizza/Italian,8/27/2019,06D,Y,0,8/27/2019,40.60358314,-74.1315314,502,49,18702,5106951,5008110019,SI05
